ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Digital_Source
Sawiat-68_sand-1,/records/1922161,Sawiat,68_sand,kinti,kinti,k i n t i,,Berry1987[68],,,^ k i n t i $,default,https://database.outofpapua.com/records/1922161
Sawiat-5_bone-1,/records/1922107,Sawiat,5_bone,kodois,kodois,k o d o i s,,Berry1987[63],,,^ k o d o i s $,default,https://database.outofpapua.com/records/1922107
Sawiat-131_that-1,/records/1922215,Sawiat,131_that,koit,koit,k o i t,,Berry1987[74],,,^ k o i t $,default,https://database.outofpapua.com/records/1922215
Sawiat-134_this-1,/records/1922218,Sawiat,134_this,koit,koit,k o i t,,Berry1987[74],,,^ k o i t $,default,https://database.outofpapua.com/records/1922218
Sawiat-82_wind-1,/records/1922171,Sawiat,82_wind,kolmin,kolmin,k o l m i n,,Berry1987[69],,,^ k o l m i n $,default,https://database.outofpapua.com/records/1922171
Sawiat-1_abdomen-1,/records/1922104,Sawiat,1_abdomen,komat,komat,k o m a t,,Berry1987[62],,,^ k o m a t $,default,https://database.outofpapua.com/records/1922104
Sawiat-105_coldwind-1,/records/1922193,Sawiat,105_coldwind,komin,komin,k o m i n,,Berry1987[72],,,^ k o m i n $,default,https://database.outofpapua.com/records/1922193
Sawiat-39_pig-1,/records/1922138,Sawiat,39_pig,korik,korik,k o r i k,,Berry1987[65],,,^ k o r i k $,default,https://database.outofpapua.com/records/1922138
Sawiat-178_stand-1,/records/1922257,Sawiat,178_stand,koro,koro,k o r o,,Berry1987[78],,,^ k o r o $,default,https://database.outofpapua.com/records/1922257
Sawiat-47_leaf-1,/records/1922152,Sawiat,47_leaf,las,las,l a s,,Berry1987[67],,,^ l a s $,default,https://database.outofpapua.com/records/1922152
Sawiat-172_sit-1,/records/1922252,Sawiat,172_sit,leili,leili,l e i l i,,Berry1987[78],,,^ l e i l i $,default,https://database.outofpapua.com/records/1922252
Sawiat-89_two-1,/records/1922177,Sawiat,89_two,lok,lok,l o k,,Berry1987[70],,,^ l o k $,default,https://database.outofpapua.com/records/1922177
Sawiat-180_suck-1,/records/1922258,Sawiat,180_suck,lolok,lolok,l o l o k,,Berry1987[78],,,^ l o l o k $,default,https://database.outofpapua.com/records/1922258
Sawiat-41_snake-1,/records/1922140,Sawiat,41_snake,luwa,luwa,l u w a,,Berry1987[66],,,^ l u w a $,default,https://database.outofpapua.com/records/1922140
Sawiat-111_fullbucket-1,/records/1922198,Sawiat,111_fullbucket,mahon,mahon,m a h o n,,Berry1987[73],,,^ m a h o n $,default,https://database.outofpapua.com/records/1922198
Sawiat-92_five-1,/records/1922180,Sawiat,92_five,mahot,mahot,m a h o t,,Berry1987[71],,,^ m a h o t $,default,https://database.outofpapua.com/records/1922180
Sawiat-52_fruit-1,/records/1922149,Sawiat,52_fruit,makan,makan,m a k a n,,Berry1987[67],,,^ m a k a n $,default,https://database.outofpapua.com/records/1922149
Sawiat-86_we-1,/records/1922174,Sawiat,86_we,mam,mam,m a m,,Berry1987[70],,,^ m a m $,default,https://database.outofpapua.com/records/1922174
Sawiat-95_eight-1,/records/1922183,Sawiat,95_eight,matadolik,matadolik,m a t a d o l i k,,Berry1987[71],,,^ m a t a d o l i k $,default,https://database.outofpapua.com/records/1922183
Sawiat-96_nine-1,/records/1922184,Sawiat,96_nine,matanhat,matanhat,m a t a n h a t,,Berry1987[71],,,^ m a t a nh a t $,default,https://database.outofpapua.com/records/1922184
Sawiat-193_near-1,/records/1922266,Sawiat,193_near,matarin,matarin,m a t a r i n,,Berry1987[80],,,^ m a t a r i n $,default,https://database.outofpapua.com/records/1922266
Sawiat-104_bluntstick-1,/records/1922192,Sawiat,104_bluntstick,matdait,matdait,m a t d a i t,,Berry1987[72],,,^ m a t d a i t $,default,https://database.outofpapua.com/records/1922192
Sawiat-112_goodperson-1,/records/1922199,Sawiat,112_goodperson,mbot,ᵐbot,ⁿb o t,,Berry1987[73],,,^ ᵐb o t $,default,https://database.outofpapua.com/records/1922199
Sawiat-135_trulywelltospeak-1,/records/1922219,Sawiat,135_trulywelltospeak,mbot,ᵐbot,ⁿb o t,,Berry1987[75],,,^ ᵐb o t $,default,https://database.outofpapua.com/records/1922219
Sawiat-99_green-1,/records/1922187,Sawiat,99_green,mbra,ᵐbra,ⁿb r a,,Berry1987[71],,,^ ᵐb r a $,default,https://database.outofpapua.com/records/1922187
Sawiat-120_not-1,/records/1922206,Sawiat,120_not,medai,medai,m e d a i,,Berry1987[73],,,^ m e d a i $,default,https://database.outofpapua.com/records/1922206
Sawiat-127_smoothstone-1,/records/1922211,Sawiat,127_smoothstone,medelan,medelan,m e d e l a n,,Berry1987[74],,,^ m e d e l a n $,default,https://database.outofpapua.com/records/1922211
Sawiat-123_thickstick-1,/records/1922216,Sawiat,123_thickstick,megatak,meɡatak,m e g a t a k,,Berry1987[74],,,^ m e ɡ a t a k $,default,https://database.outofpapua.com/records/1922216
Sawiat-121_oldhouse-1,/records/1922207,Sawiat,121_oldhouse,mehamat,mehamat,m e h a m a t,,Berry1987[73],,,^ m e h a m a t $,default,https://database.outofpapua.com/records/1922207
Sawiat-100_red-1,/records/1922188,Sawiat,100_red,mehen,mehen,m e h e n,,Berry1987[71],,,^ m e h e n $,default,https://database.outofpapua.com/records/1922188
Sawiat-125_shortsnake-1,/records/1922209,Sawiat,125_shortsnake,mekaitben,mekaitben,m e k a i t b e n,,Berry1987[74],,,^ m e k a i t b e n $,default,https://database.outofpapua.com/records/1922209
Sawiat-42_tail-1,/records/1922141,Sawiat,42_tail,mekales,mekales,m e k a l e s,,Berry1987[66],,,^ m e k a l e s $,default,https://database.outofpapua.com/records/1922141
Sawiat-27_dog-2,/records/1922128,Sawiat,27_dog,mekan,mekan,m e k a n,,Berry1987[64],,,^ m e k a n $,default,https://database.outofpapua.com/records/1922128
Sawiat-133_thinstick-1,/records/1922217,Sawiat,133_thinstick,melede,melede,m e l e d e,,Berry1987[74],,,^ m e l e d e $,default,https://database.outofpapua.com/records/1922217
Sawiat-102_white-1,/records/1922190,Sawiat,102_white,melek,melek,m e l e k,,Berry1987[72],,,^ m e l e k $,default,https://database.outofpapua.com/records/1922190
Sawiat-189_far-1,/records/1922264,Sawiat,189_far,melis,melis,m e l i s,,Berry1987[79],,,^ m e l i s $,default,https://database.outofpapua.com/records/1922264
Sawiat-116_longsnake-1,/records/1922203,Sawiat,116_longsnake,melis,melis,m e l i s,,Berry1987[73],,,^ m e l i s $,default,https://database.outofpapua.com/records/1922203
Sawiat-101_yellow-1,/records/1922189,Sawiat,101_yellow,meri,meri,m e r i,,Berry1987[71],,,^ m e r i $,default,https://database.outofpapua.com/records/1922189
Sawiat-136_wetsand-1,/records/1922220,Sawiat,136_wetsand,mesaret,mesaret,m e s a r e t,,Berry1987[75],,,^ m e s a r e t $,default,https://database.outofpapua.com/records/1922220
Sawiat-115_largedog-1,/records/1922202,Sawiat,115_largedog,mfele,mfele,m f e l e,,Berry1987[73],,,^ m f e l e $,default,https://database.outofpapua.com/records/1922202
Sawiat-49_egg-1,/records/1922147,Sawiat,49_egg,mfokok,mfokok,m f o k o k,,Berry1987[66],,,^ m f o k o k $,default,https://database.outofpapua.com/records/1922147
Sawiat-119_newhouse-1,/records/1922205,Sawiat,119_newhouse,mivi,mivi,m i v i,,Berry1987[73],,,^ m i v i $,default,https://database.outofpapua.com/records/1922205
Sawiat-59_moon-1,/records/1922154,Sawiat,59_moon,mok,mok,m o k,,Berry1987[67],,,^ m o k $,default,https://database.outofpapua.com/records/1922154
Sawiat-93_six-1,/records/1922181,Sawiat,93_six,mtamere,mtamere,m t a m e r e,,Berry1987[71],,,^ m t a m e r e $,default,https://database.outofpapua.com/records/1922181
Sawiat-126_smalldog-1,/records/1922210,Sawiat,126_smalldog,muet,muet,m u e t,,Berry1987[74],,,^ m u e t $,default,https://database.outofpapua.com/records/1922210
Sawiat-35_male-1,/records/1922134,Sawiat,35_male,nadala,nadala,n a d a l a,,Berry1987[65],,,^ n a d a l a $,default,https://database.outofpapua.com/records/1922134
Sawiat-29_female-1,/records/1922130,Sawiat,29_female,nadali,nadali,n a d a l i,,Berry1987[65],,,^ n a d a l i $,default,https://database.outofpapua.com/records/1922130
Sawiat-184_walk-1,/records/1922260,Sawiat,184_walk,nain,nain,n a i n,,Berry1987[79],,,^ n a i n $,default,https://database.outofpapua.com/records/1922260
Sawiat-8_elbow-1,/records/1922110,Sawiat,8_elbow,naisha,naiʃa,n a i ʃ a,,Berry1987[63],,,^ n a i ʃ a $,default,https://database.outofpapua.com/records/1922110
Sawiat-138_afraid-1,/records/1922221,Sawiat,138_afraid,naiyak,naijak,n a i j a k,,Berry1987[75],,,^ n a i j a k $,default,https://database.outofpapua.com/records/1922221
Sawiat-151_drink-1,/records/1922234,Sawiat,151_drink,nako,nako,n a k o,,Berry1987[76],,,^ n a k o $,default,https://database.outofpapua.com/records/1922234
Sawiat-87_they-1,/records/1922175,Sawiat,87_they,nam,nam,n a m,,Berry1987[70],,,^ n a m $,default,https://database.outofpapua.com/records/1922175
Sawiat-173_sleep-1,/records/1922253,Sawiat,173_sleep,nase,nase,n a s e,,Berry1987[78],,,^ n a s e $,default,https://database.outofpapua.com/records/1922253
Sawiat-187_who-1,/records/1922263,Sawiat,187_who,nashiwoho,naʃiwoho,n a ʃ i w o h o,,Berry1987[79],,,^ n a ʃ i w o h o $,default,https://database.outofpapua.com/records/1922263
Sawiat-38_person-1,/records/1922137,Sawiat,38_person,natoin,natoin,n a t o i n,,Berry1987[65],,,^ n a t o i n $,default,https://database.outofpapua.com/records/1922137
Sawiat-153_fall-1,/records/1922236,Sawiat,153_fall,ndi,ⁿdi,ⁿd i,,Berry1987[76],,,^ ⁿd i $,default,https://database.outofpapua.com/records/1922236
Sawiat-61_name-1,/records/1922156,Sawiat,61_name,nekeidi,nekeidi,n e k e i d i,,Berry1987[67],,,^ n e k e i d i $,default,https://database.outofpapua.com/records/1922156
Sawiat-186_what-1,/records/1922262,Sawiat,186_what,nemitmo,nemitmo,n e m i t m o,,Berry1987[79],,,^ n e m i t m o $,default,https://database.outofpapua.com/records/1922262
Sawiat-161_know-1,/records/1922242,Sawiat,161_know,nok,nok,n o k,,Berry1987[77],,,^ n o k $,default,https://database.outofpapua.com/records/1922242
Sawiat-157_hear-1,/records/1922239,Sawiat,157_hear,noso,noso,n o s o,,Berry1987[76],,,^ n o s o $,default,https://database.outofpapua.com/records/1922239
Sawiat-94_seven-1,/records/1922182,Sawiat,94_seven,ntalak,ntalak,n t a l a k,,Berry1987[71],,,^ n t a l a k $,default,https://database.outofpapua.com/records/1922182
Sawiat-129_straightstick-1,/records/1922213,Sawiat,129_straightstick,ntrot,ntrot,n t r o t,,Berry1987[74],,,^ n t r o t $,default,https://database.outofpapua.com/records/1922213
Sawiat-98_black-1,/records/1922186,Sawiat,98_black,ogin,oɡin,o g i n,,Berry1987[71],,,^ o ɡ i n $,default,https://database.outofpapua.com/records/1922186
Sawiat-148_die-1,/records/1922231,Sawiat,148_die,ogok,oɡok,o g o k,,Berry1987[76],,,^ o ɡ o k $,default,https://database.outofpapua.com/records/1922231
Sawiat-46_banana-1,/records/1922144,Sawiat,46_banana,ogum,oɡum,o g u m,,Berry1987[66],,,^ o ɡ u m $,default,https://database.outofpapua.com/records/1922144
Sawiat-36_mosquito-1,/records/1922135,Sawiat,36_mosquito,ohus,ohus,o h u s,,Berry1987[65],,,^ o h u s $,default,https://database.outofpapua.com/records/1922135
Sawiat-162_live-1,/records/1922243,Sawiat,162_live,oron,oron,o r o n,,Berry1987[77],,,^ o r o n $,default,https://database.outofpapua.com/records/1922243
Sawiat-32_husband-1,/records/1922133,Sawiat,32_husband,osimurian,osimurian,o s i m u r i a n,,Berry1987[65],,,^ o s i m u r i a n $,default,https://database.outofpapua.com/records/1922133
Sawiat-43_wife-1,/records/1922142,Sawiat,43_wife,osimurian,osimurian,o s i m u r i a n,,Berry1987[66],,,^ o s i m u r i a n $,default,https://database.outofpapua.com/records/1922142
Sawiat-174_speak-1,/records/1922254,Sawiat,174_speak,sadia,sadia,s a d i a,,Berry1987[78],,,^ s a d i a $,default,https://database.outofpapua.com/records/1922254
Sawiat-13_head-1,/records/1922114,Sawiat,13_head,safakus,safakus,s a f a k u s,,Berry1987[63],,,^ s a f a k u s $,default,https://database.outofpapua.com/records/1922114
Sawiat-11_hairhead-1,/records/1922113,Sawiat,11_hairhead,sagen,saɡen,s a g e n,,Berry1987[63],,,^ s a ɡ e n $,default,https://database.outofpapua.com/records/1922113
Sawiat-50_fire-1,/records/1922148,Sawiat,50_fire,sala,sala,s a l a,,Berry1987[67],,,^ s a l a $,default,https://database.outofpapua.com/records/1922148
Sawiat-72_smoke-1,/records/1922163,Sawiat,72_smoke,salbi,salbi,s a l b i,,Berry1987[68],,,^ s a l b i $,default,https://database.outofpapua.com/records/1922163
Sawiat-150_dream-1,/records/1922233,Sawiat,150_dream,samik,samik,s a m i k,,Berry1987[76],,,^ s a m i k $,default,https://database.outofpapua.com/records/1922233
Sawiat-31_fly-1,/records/1922132,Sawiat,31_fly,sebar,sebar,s e b a r,,Berry1987[65],,,^ s e b a r $,default,https://database.outofpapua.com/records/1922132
Sawiat-60_mountain-1,/records/1922155,Sawiat,60_mountain,sefa,sefa,s e f a,,Berry1987[67],,,^ s e f a $,default,https://database.outofpapua.com/records/1922155
Sawiat-47_branch-1,/records/1922145,Sawiat,47_branch,segatan,seɡatan,s e g a t a n,,Berry1987[66],,,^ s e ɡ a t a n $,default,https://database.outofpapua.com/records/1922145
Sawiat-177_stab-1,/records/1922256,Sawiat,177_stab,segau,seɡau,s e g a u,,Berry1987[78],,,^ s e ɡ a u $,default,https://database.outofpapua.com/records/1922256
Sawiat-113_heavystone-1,/records/1922200,Sawiat,113_heavystone,seidik,seidik,s e i d i k,,Berry1987[73],,,^ s e i d i k $,default,https://database.outofpapua.com/records/1922200
Sawiat-108_drygrass-1,/records/1922195,Sawiat,108_drygrass,seloh,seloh,s e l o h,,Berry1987[72],,,^ s e l o h $,default,https://database.outofpapua.com/records/1922195
Sawiat-159_hold-1,/records/1922241,Sawiat,159_hold,selonti,selonti,s e l o n t i,,Berry1987[77],,,^ s e l o n t i $,default,https://database.outofpapua.com/records/1922241
Sawiat-69_sea-1,/records/1922162,Sawiat,69_sea,seramuk,seramuk,s e r a m u k,,Berry1987[68],,,^ s e r a m u k $,default,https://database.outofpapua.com/records/1922162
Sawiat-171_sing-1,/records/1922251,Sawiat,171_sing,serar,serar,s e r a r,,Berry1987[78],,,^ s e r a r $,default,https://database.outofpapua.com/records/1922251
Sawiat-140_bathe-1,/records/1922223,Sawiat,140_bathe,serik,serik,s e r i k,,Berry1987[75],,,^ s e r i k $,default,https://database.outofpapua.com/records/1922223
Sawiat-40_rat-1,/records/1922139,Sawiat,40_rat,seris,seris,s e r i s,,Berry1987[66],,,^ s e r i s $,default,https://database.outofpapua.com/records/1922139
Sawiat-6_breast-1,/records/1922108,Sawiat,6_breast,sho,ʃo,ʃ o,,Berry1987[63],,,^ ʃ o $,default,https://database.outofpapua.com/records/1922108
Sawiat-9_eye-1,/records/1922111,Sawiat,9_eye,sifun,sifun,s i f u n,,Berry1987[63],,,^ s i f u n $,default,https://database.outofpapua.com/records/1922111
Sawiat-25_cassowary-1,/records/1922126,Sawiat,25_cassowary,simut,simut,s i m u t,,Berry1987[64],,,^ s i m u t $,default,https://database.outofpapua.com/records/1922126
Sawiat-36_mosquito-2,/records/1922135,Sawiat,36_mosquito,sinas,sinas,s i n a s,,Berry1987[65],,,^ s i n a s $,default,https://database.outofpapua.com/records/1922135
Sawiat-67_salt-1,/records/1922160,Sawiat,67_salt,sira,sira,s i r a,,Berry1987[68],,,^ s i r a $,default,https://database.outofpapua.com/records/1922160
Sawiat-77_sun-1,/records/1922167,Sawiat,77_sun,tali,tali,t a l i,,Berry1987[69],,,^ t a l i $,default,https://database.outofpapua.com/records/1922167
Sawiat-124_sharpstick-1,/records/1922208,Sawiat,124_sharpstick,tasela,tasela,t a s e l a,,Berry1987[74],,,^ t a s e l a $,default,https://database.outofpapua.com/records/1922208
Sawiat-152_eat-1,/records/1922235,Sawiat,152_eat,tat,tat,t a t,,Berry1987[76],,,^ t a t $,default,https://database.outofpapua.com/records/1922235
Sawiat-20_nose-1,/records/1922121,Sawiat,20_nose,tawadu,tawadu,t a w a d u,,Berry1987[64],,,^ t a w a d u $,default,https://database.outofpapua.com/records/1922121
Sawiat-26_child-1,/records/1922127,Sawiat,26_child,tefewet,tefewet,t e f e w e t,,Berry1987[64],,,^ t e f e w e t $,default,https://database.outofpapua.com/records/1922127
Sawiat-15_legfoot-1,/records/1922116,Sawiat,15_legfoot,teit,teit,t e i t,,Berry1987[63],,,^ t e i t $,default,https://database.outofpapua.com/records/1922116
Sawiat-7_ear-1,/records/1922109,Sawiat,7_ear,teivit,teivit,t e i v i t,,Berry1987[63],,,^ t e i v i t $,default,https://database.outofpapua.com/records/1922109
Sawiat-37_mother-1,/records/1922136,Sawiat,37_mother,teme,teme,t e m e,,Berry1987[65],,,^ t e m e $,default,https://database.outofpapua.com/records/1922136
Sawiat-83_i-1,/records/1922172,Sawiat,83_i,tet,tet,t e t,,Berry1987[70],,,^ t e t $,default,https://database.outofpapua.com/records/1922172
Sawiat-10_finger-1,/records/1922112,Sawiat,10_finger,tofo,tofo,t o f o,,Berry1987[63],,,^ t o f o $,default,https://database.outofpapua.com/records/1922112
Sawiat-90_three-1,/records/1922178,Sawiat,90_three,tolik,tolik,t o l i k,,Berry1987[70],,,^ t o l i k $,default,https://database.outofpapua.com/records/1922178
Sawiat-28_father-1,/records/1922129,Sawiat,28_father,tono,tono,t o n o,,Berry1987[65],,,^ t o n o $,default,https://database.outofpapua.com/records/1922129
Sawiat-75_stone-1,/records/1922165,Sawiat,75_stone,udrin,udrin,u d r i n,,Berry1987[69],,,^ u d r i n $,default,https://database.outofpapua.com/records/1922165
Sawiat-88_one-1,/records/1922176,Sawiat,88_one,umeres,umeres,u m e r e s,,Berry1987[70],,,^ u m e r e s $,default,https://database.outofpapua.com/records/1922176
Sawiat-109_evilperson-1,/records/1922196,Sawiat,109_evilperson,uyaka,ujaka,u j a k a,,Berry1987[72],,,^ u j a k a $,default,https://database.outofpapua.com/records/1922196
Sawiat-130_swollenleg-1,/records/1922214,Sawiat,130_swollenleg,wafak,wafak,w a f a k,,Berry1987[74],,,^ w a f a k $,default,https://database.outofpapua.com/records/1922214
Sawiat-85_heshe-1,/records/1922173,Sawiat,85_heshe,wo,wo,w o,,Berry1987[70],,,^ w o $,default,https://database.outofpapua.com/records/1922173
Sawiat-143_come-1,/records/1922226,Sawiat,143_come,wo'hok,wo'hok,w o h o k,,Berry1987[75],,,^ w o 'h o k $,default,https://database.outofpapua.com/records/1922226
Sawiat-80_tree-1,/records/1922169,Sawiat,80_tree,wokoit,wokoit,w o k o i t,,Berry1987[69],,,^ w o k o i t $,default,https://database.outofpapua.com/records/1922169
Sawiat-117_many-1,/records/1922204,Sawiat,117_many,worok,worok,w o r o k,,Berry1987[73],,,^ w o r o k $,default,https://database.outofpapua.com/records/1922204
Sawiat-154_flowriver-1,/records/1922237,Sawiat,154_flowriver,wudolon,wudolon,w u d o l o n,,Berry1987[76],,,^ w u d o l o n $,default,https://database.outofpapua.com/records/1922237
Sawiat-97_ten-1,/records/1922185,Sawiat,97_ten,yahar,jahar,j a h a r,,Berry1987[71],,,^ j a h a r $,default,https://database.outofpapua.com/records/1922185
Sawiat-166_rub-1,/records/1922246,Sawiat,166_rub,yan,jan,j a n,,Berry1987[77],,,^ j a n $,default,https://database.outofpapua.com/records/1922246
